start	end	text
9693920	9695920	Я не очень хочу
9695920	9697920	в паблике о ней
9697920	9699920	рассказать.
9699920	9701920	Следующий вопрос.
9701920	9703920	Вопрос от пользователя Miazar.
9703920	9705920	Здравствуйте, Дмитрий.
9705920	9707920	Здравствуйте, Miazar.
9707920	9709920	Каким типом подключения, каким софтом,
9709920	9711920	кроме OpenVPN,
9711920	9713920	вы бы посоветовали пользоваться
9713920	9715920	внутри виртуальной машины?
9715920	9717920	Я бы внутри виртуальной машины
9717920	9719920	не советовал пользоваться OpenVPN
9719920	9721920	вообще.
9721920	9723920	А вот каким типом подключения
9723920	9725920	используете виртуальные роутеры?
9725920	9727920	Это самый классный вариант.
9727920	9729920	Вот сегодня буквально люди говорили
9729920	9731920	о роутерах, таких как, например,
9731920	9733920	JetLine.
9733920	9735920	Отличный продукт.
9735920	9737920	Я бы упомянул сейчас еще GeoBox,
9737920	9739920	безусловно.
9739920	9741920	Но GeoBox это физическое устройство.
